V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;GASTOS;GASTOSNOP;GASTOPNOP
1229253;4771-4751;476 - 477;11;2009;0;1000080;168166;0;0;3660;0;123949;3959;0;21498;3301;643;7960;0;89;0;0;3107;340729;131047;3100330;831914;20;0;20;0;0;0;20;0;0;16;4;0;0;0;0;0;0;16;4;340729;73124;413853;50290,76;0;0;464143,76;1045252;1227996;2100250;1136624;2100250;2100250;2271523;17140;2760439
990591;4771-4751;476 - 477;11;2005;0;510017;288372;0;0;23760;0;123623;25349;0;1;26646;1;9921;8890;35804;0;0;34377;194416;83262;2828211;221645;13;1;13;0;0;0;14;0;1;13;0;0;0;0;0;0;0;13;1;194416;44587;239003;33651,8;0;0;272654,8;540306;522801;2318194;531553,5;2318194;2318194;2648897;13649;2963688
1226740;4771-4751;476 - 477;11;1995;0;908300;177778,5;0;8800;24694;0;98430;0;2046;16084;2856;1428;392;1374;17352;0;0;4322,5;315347;142641;2777307;730521,5;16;0;0;16;0;0;16;0;0;0;0;13;3;0;0;0;0;13;3;0;77839;0;57474,4;0;315347;372821,4;731802;912394;1869007;822098;1869007;1869007;2081208;24473;2594995
1219857;4771-4751;476 - 477;11;1986;0;1772320;120098,5;15;0;65589;0;0;624;479;10506;8450;23;0;0;4474;0;0;29938,5;239512;112738;2693552;1652221,5;12;1;12;0;0;0;13;0;1;6;6;0;0;0;0;0;0;6;7;239512;58902;298414;48274,08;0;0;346688,08;567079;822061;921232;694570;921232;921232;1309949;83427;1763529
1010465;4771-4751;476 - 477;11;1999;0;995738;201206;0;10547;0;0;1;14234;869;144357;4309;1792;25;0;16999;0;4405;3668;348000;98630;2186720;794532;23;1;23;0;0;2;26;0;1;17;6;0;0;0;0;2;0;19;7;334080;45341;379421;44889;0;0;424310;3213837;1520398;1190982;2367117,5;1190982;1190982;1427304;110289;2000958
994371;4771-4751;476 - 477;11;1994;0;477339;350011,5;0;0;29458;0;63735;980;0;17458;0;9000;0;0;29680;0;0;13457,5;41760;18649;2080339;127327,5;3;1;3;0;8;0;12;0;1;3;0;0;0;8;0;0;0;11;1;41760;10218;51978;7454,92;186243;0;59432,92;715000;565000;1603000;640000;1603000;1603000;1850542;0;2102954
1228442;4771-4751;476 - 477;11;1997;0;859171;102449;350;8514;0;0;0;53676;1045;13363;8929;869;9356;0;2219;0;0;4128;244622;98626;2079741;756722;13;1;10;3;0;0;14;0;1;7;3;2;1;0;0;0;0;9;5;196061;48052;234503;45367,12;0;48561;328431,12;1266017;1164096;1220570;1215056,5;1220570;1220570;1342064;16986;1737528
1661438;4771-4751;476 - 477;11;2015;0;775518;395272;0;14586;0;0;153847;3701;2601;164779;1361;738;16961;18200;704;1780;0;16014;251031;104577;1996226;380246;17;1;0;17;0;1;19;0;1;0;0;12;5;0;0;0;1;12;7;0;62312;0;36839,16;0;246384;283223,16;1100026;1330883;1220708;1215454,5;1220708;1220708;1645401;17430;2047352
1769287;4771-4751;476 - 477;11;2003;0;685287;180827;0;0;7200;0;139930;0;7180;22530;2533;1454;0;0;0;0;0;0;174201;66791;1714645;504460;12;0;12;0;0;0;12;0;0;8;4;0;0;0;0;0;0;8;4;174201;35800;210001;27072,68;0;0;237073,68;807314;924910;1029358;866112;1029358;1029358;1228733;0;1484671
993290;4771-4751;476 - 477;11;1999;0;574915;193770;0;24217;27500;0;0;12202;24851;39107;3138;870;4811;3428;15387;0;0;38259;226523;92614;1596985;381145;17;1;0;17;0;0;18;0;1;0;0;12;5;0;0;0;0;12;6;0;53044;0;34402,32;0;226523;260925,32;474924;536637;1022070;505780,5;1022070;1022070;1325814;76518;1747915
994447;4771-4751;476 - 477;11;1996;0;406048;102915,5;0;0;0;0;75409;0;0;13235;7417;116;0;0;0;0;0;6738,5;179288;84006;1580428;303132,5;12;0;12;0;0;0;12;0;0;12;0;0;0;0;0;0;0;12;0;179288;42656;221944;37646,16;0;0;259590,16;924000;799947;1174380;861973,5;1174380;1174380;1290102;13477;1585799
992372;4771-4751;476 - 477;11;2000;0;570941;309208,5;1243;2110;8586;0;178479;5043;9837;36810;9644;8263;53;215;34293;0;0;14632,5;162748;65649;1548972;261732,5;10;1;0;10;0;0;11;1;0;0;0;10;0;0;0;0;0;11;0;0;38461;0;23396,24;0;162748;186144,24;1527270;1799015;978031;1663142,5;978031;978031;1333173;63799;1662341
1891704;4771-4751;476 - 477;11;2003;0;506024;57991;127;1958;25223;0;0;0;0;20715;2314;3484;0;0;4170;0;0;0;231071;85686;1535556;448033;10;0;10;0;0;0;10;0;0;10;0;0;0;0;0;0;0;10;0;231071;50090;281161;30864,56;0;0;312025,56;538959;567804;1029532;553381,5;1029532;1029532;1094430;0;1432844
1657732;4771-4751;476 - 477;11;1977;0;567489;274850,5;0;7707;11977;0;196122;2197;0;20247;1585;2500;5995;16139;3881;0;0;6500,5;169699;72113;1330064;292638,5;10;1;10;0;0;0;11;1;0;9;1;0;0;0;0;0;0;10;1;169699;44482;214181;23857,16;0;0;238038,16;306601;321765;762575;314183;762575;762575;1087735;24207;1376038
1891826;4771-4751;476 - 477;11;1996;0;391475;133202;0;3981;24720;0;30000;0;0;17683;3051;1931;16843;6328;1385;0;0;27280;110698;42720;1317653;258273;7;0;7;0;0;0;7;0;0;7;0;0;0;0;0;0;0;7;0;110698;24399;135097;15841,32;0;0;150938,32;745029;772915;926178;758972;926178;926178;1096099;0;1262168
994403;4771-4751;476 - 477;11;2009;0;229290;204924;0;3215;4738;0;174289;5217;3215;7215;929;418;812;915;515;0;0;3446;218397;76121;1297225;24366;15;1;15;0;0;0;16;1;0;14;1;0;0;0;0;0;0;15;1;218397;38118;256515;33082,84;0;0;289597,84;623098;894644;1067935;758871;1067935;1067935;1278605;3018;1603419
1660838;4771-4751;476 - 477;11;1990;0;346794;306733;0;736;15000;0;224855;426;0;45180;7121;7025;298;4580;561;0;0;951;101682;35435;1228639;40061;8;1;0;8;0;0;9;0;1;0;0;5;3;0;0;0;0;5;4;0;19431;0;13911,84;0;101682;115593,84;2555056;2475100;881845;2515078;881845;881845;1195416;1902;1346082
1009952;4771-4751;476 - 477;11;1998;0;690698;226145,5;0;0;9900;0;183924;0;0;21324;5428;3974;0;0;0;0;0;1595,5;244760;96839;1124504;464552,5;16;0;16;0;0;1;17;0;0;12;4;0;0;0;0;1;0;13;4;234320;56724;291044;34814,04;0;0;325858,04;1930103;704141;433806;1317122;433806;433806;667244;50519;1089030
1225830;4771-4751;476 - 477;11;2020;0;313682;60473,5;0;5558;5897;0;30928;0;0;12389;1533;2009;0;0;0;0;0;2159,5;100651;39744;1045608;253208,5;7;1;7;0;0;0;8;0;1;6;1;0;0;0;0;0;0;6;2;100651;22440;123091;14978,32;0;0;138069,32;872020;549520;731926;710770;731926;731926;794559;4319;950638
1009674;4771-4751;476 - 477;11;2007;0;323944;63890;0;7130;22000;4000;10000;3300;1100;6250;2580;1630;1000;3200;1700;0;0;0;139200;47590;793707;260054;10;0;0;10;0;0;10;0;0;0;0;10;0;0;0;0;0;10;0;0;24592;0;19879,92;0;139200;159079,92;705349;635194;469763;670271,5;469763;469763;538453;3580;745623
994771;4771-4751;476 - 477;11;2001;0;437668;90186;0;315;7200;0;52000;5100;2920;7888;3620;413;0;230;10500;0;0;0;109040;44241;731059;347482;8;0;0;8;0;0;8;0;0;0;0;7;1;0;0;0;0;7;1;0;26225;0;15573,28;0;109040;124613,28;847590;950050;293391;898820;293391;293391;386799;0;553297
993930;4771-4751;476 - 477;11;1995;0;196941;3642;0;0;0;0;0;0;340;1554;828;830;0;0;0;0;0;90;216723;81141;585577;193299;15;1;15;0;0;1;17;0;1;10;5;0;0;0;0;0;1;10;7;208835;45042;253877;30944,76;0;0;284821,76;1389108;1545878;388636;1467493;388636;388636;392368;861;712367
993797;4771-4751;476 - 477;11;1999;0;118780;97819;855;3525;9082;0;3000;5315;3525;27458;8167;2506;3105;4600;4225;0;0;3360;24498;12668;534174;20961;1;1;1;0;1;0;3;0;1;1;0;0;0;1;0;0;0;2;1;24498;5635;30133;6241,16;19096;0;36374,16;4117903;4101814;415394;4109858,5;415394;415394;502602;3462;565701
995507;4771-4751;476 - 477;11;1998;0;128136;41049,5;0;0;0;0;30000;0;0;3553;1023;3425;0;0;2537;0;0;511,5;0;0;298450;87086,5;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;284236;215721;170314;249978,5;170314;170314;214658;33735;248393
1569246;4771-4751;476 - 477;11;2010;0;102003;13222,5;0;0;2600;0;6000;0;0;2650;395;1530;0;0;0;0;0;47,5;41760;15190;170005;88780,5;3;0;3;0;0;0;3;0;0;2;1;0;0;0;0;0;0;2;1;41760;8300;50060;5954,8;0;0;56014,8;73624;81295;68002;77459,5;68002;68002;85472;85;147107
1891714;4771-4751;476 - 477;11;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1218606;4771-4751;476 - 477;14;1972;0;264226632,3;109434191,8;76,33333333;2637739,333;6264654;0;31175767;461373,6667;3416307,333;9182563,333;1419227,667;208634;6267716,667;13658417;9480709,333;2678772,333;1669551,333;11942274,17;49206221,67;19457146,33;744398942,7;154792440,5;1785;0;653,3333333;1131,666667;41,33333333;33,66666667;1860;0;0;419;234,3333333;775;356,6666667;24,33333333;17;21,66666667;12;1240;620;23039254,33;10542835,67;27949348;7728343,6;1076733,333;25751665,67;61429357,27;168561476;201676132,7;480172310,3;185118804,3;480172310,3;480172310,3;601891658,3;36137027,67;714097224
1219945;4771-4751;476 - 477;14;1978;0;264226632,3;109434191,8;76,33333333;2637739,333;6264654;0;31175767;461373,6667;3416307,333;9182563,333;1419227,667;208634;6267716,667;13658417;9480709,333;2678772,333;1669551,333;11942274,17;49206221,67;19457146,33;744398942,7;154792440,5;1785;0;653,3333333;1131,666667;41,33333333;33,66666667;1860;0;0;419;234,3333333;775;356,6666667;24,33333333;17;21,66666667;12;1240;620;23039254,33;10542835,67;27949348;7728343,6;1076733,333;25751665,67;61429357,27;168561476;201676132,7;480172310,3;185118804,3;480172310,3;480172310,3;601891658,3;36137027,67;714097224
1228672;4771-4751;476 - 477;14;2017;0;264226632,3;109434191,8;76,33333333;2637739,333;6264654;0;31175767;461373,6667;3416307,333;9182563,333;1419227,667;208634;6267716,667;13658417;9480709,333;2678772,333;1669551,333;11942274,17;49206221,67;19457146,33;744398942,7;154792440,5;1785;0;653,3333333;1131,666667;41,33333333;33,66666667;1860;0;0;419;234,3333333;775;356,6666667;24,33333333;17;21,66666667;12;1240;620;23039254,33;10542835,67;27949348;7728343,6;1076733,333;25751665,67;61429357,27;168561476;201676132,7;480172310,3;185118804,3;480172310,3;480172310,3;601891658,3;36137027,67;714097224
990072;4771-4751;476 - 477;14;1998;0;172839218,3;110792048,7;6659,333333;1287044;5012768;4724883,667;23818136,33;257630;2004104;5396909,667;627845;141952,6667;5412377;2553411,667;2968383;14027115;19418569,33;4255606;21929539,33;8738403;413320556,7;62047169,67;818,6666667;0;238,3333333;580,3333333;480;9,333333333;1308;0;0;121,3333333;117;380;200,3333333;351,6666667;128,3333333;6,333333333;3;859,3333333;448,6666667;7471222,333;4831961;9024824,333;3373167,627;14496066,33;14345107,33;26743099,29;112917907,3;92908747;240481338,3;102913327,2;240481338,3;240481338,3;342275847,3;47775698,33;438797894,7
1225797;4771-4751;476 - 477;14;2007;0;172839218,3;110792048,7;6659,333333;1287044;5012768;4724883,667;23818136,33;257630;2004104;5396909,667;627845;141952,6667;5412377;2553411,667;2968383;14027115;19418569,33;4255606;21929539,33;8738403;413320556,7;62047169,67;818,6666667;0;238,3333333;580,3333333;480;9,333333333;1308;0;0;121,3333333;117;380;200,3333333;351,6666667;128,3333333;6,333333333;3;859,3333333;448,6666667;7471222,333;4831961;9024824,333;3373167,627;14496066,33;14345107,33;26743099,29;112917907,3;92908747;240481338,3;102913327,2;240481338,3;240481338,3;342275847,3;47775698,33;438797894,7
1228895;4771-4751;476 - 477;14;2015;0;172839218,3;110792048,7;6659,333333;1287044;5012768;4724883,667;23818136,33;257630;2004104;5396909,667;627845;141952,6667;5412377;2553411,667;2968383;14027115;19418569,33;4255606;21929539,33;8738403;413320556,7;62047169,67;818,6666667;0;238,3333333;580,3333333;480;9,333333333;1308;0;0;121,3333333;117;380;200,3333333;351,6666667;128,3333333;6,333333333;3;859,3333333;448,6666667;7471222,333;4831961;9024824,333;3373167,627;14496066,33;14345107,33;26743099,29;112917907,3;92908747;240481338,3;102913327,2;240481338,3;240481338,3;342275847,3;47775698,33;438797894,7
1890549;4771-4751;476 - 477;14;2006;0;66992743;39748074;0;1058530;775565;5633;17264707;278862;228387;4275513;265292;78190;957959;2876960;1038770;153290;0;7113602;14285014;5290490;197048707;27244669;577;0;577;0;146;20;743;0;0;404;173;0;0;102;44;14;6;520;223;13997334;2824662;16821996;2142881,6;3376814;0;18964877,6;37526945;22849380;130055964;30188162,5;130055964;130055964;176790821;13408555;214530091
1891388;4771-4751;476 - 477;14;1980;0;90518815;36139613;615;262704;1525739;0;7830821;542988;150419;2283060;395178;79366;1301574;6005855;1090159;699983;0;6022841;11751809;4829561;184343667;54379202;309;0;309;0;92;0;401;0;0;162;147;0;0;63;29;0;0;225;176;11751809;2330384;14082193;2178681,72;2776117;0;16260874,72;74127461;85022131;93824852;79574796;93824852;93824852;130610028;28556762;182685655
1226709;4771-4751;476 - 477;14;2008;0;61652383;39490857;0;397565;4424643;4397825;3072532;118072;970520;1690213;116761;33667;916606;554628;1115220;9943209;0;1800499;3615294;1382612;176646490;22161526;141;0;141;0;25;3;169;0;0;82;59;0;0;15;10;1;2;98;71;3588966;772929;4361895;528322,28;641153;0;4890217,28;16494010;16799270;114994107;16646640;114994107;114994107;148552175;22578408;177543173
1888124;4771-4751;476 - 477;14;1989;0;64837402;40098472;0;610887;13273;58434;13867808;102194;312715;1084028;431544;83322;1638395;37704;2460353;7185;0;725914;6267587;2626745;169687765;24738930;115;0;115;0;611;1;727;0;0;95;20;0;0;585;26;1;0;681;46;6250187;1521804;7771991;953032,04;18612288;0;8725023,04;1466201;1446335;104850363;1456268;104850363;104850363;128391640;894225;157690749
1226708;4771-4751;476 - 477;14;2008;0;55710915;34491538;115;346138;5542635;4050900;4260103;129904;982311;1435235;90797;38778;885324;489897;1043706;9538739;0;1914639;3627764;1413755;168382407;21219377;147;0;147;0;26;2;175;0;0;72;75;0;0;14;12;1;1;87;88;3603817;792927;4396744;539988,08;718890;0;4936732,08;15281734;19030582;112671492;17156158;112671492;112671492;147285727;22615424;176764201
1888190;4771-4751;476 - 477;14;1978;0;58436809;26984931,5;0;564182;856458;76373;15315872;132471;459759;1954859;742059;79896;1904432;2244570;635710;0;0;2018290,5;13806218;4836393;146306032,1;31451877,5;662;0;38;624;0;6;668;0;0;26;12;585;39;0;0;4;2;615;53;2989601;2501366;3540584;2009142,28;0;10739995;16289721,28;25925741;23694538;87883618;24810139,5;87883618;87883618;118154959;1656069;140782428
1890630;4771-4751;476 - 477;14;2004;0;61607949;14011013;11902;140412;368380;0;4170849;52149;898990;1106714;177761;86686;2295234;517564;1058286;649070;0;2477016;12831292;4942436;142611573,1;47596936;425;0;370;55;0;0;425;0;0;187;183;28;27;0;0;0;0;215;210;12059605;2434299;14325746;2175639,24;0;771687;17273072,24;12540802;8052320;80986646;10296561;80986646;80986646;98669860;36225434;154011881
989798;4771-4751;476 - 477;14;2013;0;42570346;20758162;0;306528;2744702;0;1298902;89636;682689;1790342;67695;44336;505104;463755;922555;6459765;0;1602989;2571483;984171;114086661;21812184;102;0;102;0;20;2;124;0;0;57;45;0;0;10;10;2;0;69;55;2556498;573933;3130431;357297,28;516956;0;3487728,28;12060265;11884838;71516315;11972551,5;71516315;71516315;91515453;13474144;109688552
990937;4771-4751;476 - 477;14;2004;0;42154399;20510100,5;0;0;190700;491188;11715235;55202;152913;1076136;184853;20969;347531;2165420;383644;0;0;57136,5;4992636;2005418;95589884;21644298,5;185;0;185;0;139;3;327;0;0;118;67;0;0;106;33;3;0;227;100;4961509;1005698;5967207;840295,84;3669173;0;6807502,84;386035;314758;53435485;350396,5;53435485;53435485;71237768;2967371;85266650
1661221;4771-4751;476 - 477;14;2003;0;35458335;12043122,5;0;398733;44240;0;7573242;86288;187594;2139402;442673;56730;5139;238724;318618;0;0;551739,5;9642957;3422777;86848523;23415212,5;488;0;263;225;0;11;499;0;0;202;61;173;52;0;0;6;5;381;118;5111064;1789477;6076935;1421336,08;0;4358247;11856518,08;29384080;24588066;51390188;26986073;51390188;51390188;64926771;6973295;85927034
991074;4771-4751;476 - 477;14;2011;0;36845915;17275572,5;0;528762;3447316;0;6223029;27902;15486;606064;139308;20236;813080;695550;1600352;0;0;1330255,5;975199;324502;78467812,59;19570342,5;59;0;0;59;57;0;116;0;0;0;0;44;15;36;21;0;0;80;36;0;170225;0;134208,28;1828232;975199;1109407,28;2332845;8832742;41636899;5582793,5;41636899;41636899;59108831;4064054;66465767
1229811;4771-4751;476 - 477;14;2019;0;30101022;12453010,5;0;250358;139411;0;8919803;2279;43359;1125950;101755;18764;131007;615717;132616;0;0;472956,5;5046001;1721044;75514994,18;17648011,5;183;0;183;0;11;6;200;0;0;81;102;0;0;7;4;4;2;92;108;5001181;898212;5899393;710728,4;499035;0;6610121,4;15017317;24559686;45397594;19788501,5;45397594;45397594;58436025;3871053;70490954
1768546;4771-4751;476 - 477;14;1987;0;23983035;10572714,5;2755;705055;134701;0;5258103;31822;179148;1577015;128063;56944;766088;651767;765740;0;0;315513,5;10560772;4409680;69634552;13410320,5;522;0;0;522;0;10;532;0;0;0;0;216;306;0;0;6;4;222;310;0;2518351;0;1632266,28;0;10447925;12080191,28;21816810;20718340;45651517;21267575;45651517;45651517;57330499;3953730;77188487
989588;4771-4751;476 - 477;14;2008;0;25302595;12591147;0;231292;1625200;1398486;451877;59623;252035;1104124;28403;7777;149380;216199;473624;3458650;0;757947;1685313;602393;61665208;12711448;72;0;72;0;11;1;84;0;0;39;33;0;0;5;6;0;1;44;40;1666755;308042;1974797;167811,72;204946;0;2142608,72;9247086;9197106;36362613;9222096;36362613;36362613;48138085;11848562;62932663
1892045;4771-4751;476 - 477;14;2014;0;12281926;6976127;0;0;251744;0;68449;108011;21591;1228324;73006;17078;105;64938;380743;0;0;168021;642175;328440;58258730,9;5305799;31;0;31;0;208;0;239;0;0;24;7;0;0;153;55;0;0;177;62;642175;130993;773168;157948,52;4594117;0;931116,52;0;0;0;0;45991987;45991987;49221868;1131072;56032875
1568892;4771-4751;476 - 477;14;1998;0;16897779;4221380,5;0;133169;154894;437119;918285;64046;208694;555552;38455;34751;24328;250171;952240;0;0;449676,5;4035021;1728460;56194146,44;12676398,5;167;0;75;92;0;7;174;0;0;57;18;70;22;0;0;4;3;131;43;1776519;931049;2194655;683490,2;0;2179197;5057342,2;6123747;8028807;39280162;7076277;39280162;39280162;44330701;146646;50597419
1569343;4771-4751;476 - 477;14;2014;0;12509904;7351198,5;1840;264932;83612;0;375234;30001;66451;1198176;66598;18176;31939;0;253997;5821;0;526599,5;1929821;721607;56097871,58;5158705,5;21;0;6;15;189;1;211;0;0;5;1;14;1;99;90;0;1;118;93;1194354;387415;1431681;263060,8;4427822;726837;2421578,8;1;1;43603169;1;43603169;43603169;47447401;474203;55015074
1227480;4771-4751;476 - 477;14;2007;0;19641796;4917839,5;2536;159480;254203;0;2771010;54684;9488;208831;118055;16774;93926;215586;165233;1546;0;846487,5;2472978;1023277;51803466,18;14723956,5;58;0;58;0;0;1;59;0;0;30;28;0;0;0;0;0;1;30;29;2462248;533789;2996037;426481,84;0;0;3422518,84;12728155;14217602;32145504;13472878,5;32145504;32145504;38518228;4266607;46326575
989433;4771-4751;476 - 477;14;2005;0;10337406;1902893,5;0;0;141448;0;55037;28262;28439;808260;25759;21593;26452;250926;184026;23539;0;309152,5;3744073;1349525;49721572;8434512,5;155;0;142;13;0;1;156;0;0;95;47;0;13;0;0;0;1;95;61;3521067;711798;4190156;554043,4;0;211774;4955973,4;124896;257240;39384166;191068;39384166;39384166;41995734;1423136;48748950
1229372;4771-4751;476 - 477;14;2013;0;18936466;14034662,5;0;0;112963;201392;5246388;185776;162582;392570;50909;45739;310544;2713290;889214;520837;299215;2903243,5;2527320;1021192;49364830,37;4901803,5;97;0;8;89;0;3;100;0;0;8;0;47;42;0;0;3;0;58;42;644762;572971;808395;386109,16;0;1861678;3056182,16;17774786;26415474;30443626;22095130;30443626;30443626;47936910;1765275;53338770
1769193;4771-4751;476 - 477;14;2014;0;10304365;2925096;0;228519;48713;0;491894;30716;29313;838515;90026;7893;3329;269783;553328;0;0;97862;3586526;1717509;45687463;7379269;164;0;18;146;10;2;176;0;0;8;10;82;64;6;4;0;2;96;80;553147;1139142;700285;502581,08;235205;3012499;4215365,08;0;0;0;0;35383098;35383098;38562935;1129140;45558301
1229798;4771-4751;476 - 477;14;2018;0;15982818;3538704,5;0;0;188828;0;1337852;65362;6941;82443;59487;21018;340982;23113;868651;0;148580;395447,5;4368816;1863381;45617200,87;12444113,5;126;0;126;0;0;2;128;0;0;43;83;0;0;0;0;1;1;44;84;4351416;961715;5313131;760523,6;0;0;6073654,6;10563023;20202241;29618272;15382632;29618272;29618272;34059757;2653371;43011963
1230075;4771-4751;476 - 477;14;2018;0;14833856;6443128;0;0;155255;0;3147627;66833;655265;842616;78721;23259;50156;632583;386487;66181;0;338145;3332773;1350782;45298942,02;8390728;170;0;140;30;0;3;173;0;0;113;27;15;15;0;0;3;0;131;42;2867038;761577;3535317;507782,12;0;419539;4462638,12;474694;364882;30480384;419788;30480384;30480384;37569611;1122849;43673860
1219907;4771-4751;476 - 477;14;1981;0;28091425;7261191,5;0;211724;191871;0;4214061;142168;94331;304039;130667;10452;456534;299752;764599;0;0;440993,5;5092638;1907853;43929096,77;20830233,5;124;0;123;1;0;2;126;0;0;51;72;0;1;0;0;1;1;52;74;5052532;977298;6027246;804980,04;0;13426;6845652,04;13384692;17315955;15821576;15350323,5;15821576;15821576;24161146;2423747;33673792
988715;4771-4751;476 - 477;14;2003;0;13118757;1785024;450;39487;531733;0;58717;33900;154329;157219;17285;15782;7424;59617;146275;0;0;562806;7391508;2837982;42799691;11333733;416;0;329;87;0;25;441;0;0;187;142;64;23;0;0;12;13;263;178;5801404;1491108;7016315;1179573,44;0;1359336;9555224,44;31868363;25411000;29680934;28639681,5;29680934;29680934;32744121;3632887;47582858
1219873;4771-4751;476 - 477;14;1971;0;21480501;3223969;1;0;70191;0;2140413;6485;35307;433811;107639;12928;115994;55245;167585;0;0;78370;4273420;942791;39882191;18256532;169;0;37;132;0;8;177;0;0;5;32;27;105;0;0;4;4;36;141;1632500;539037;1848115;388296,32;0;2529020;4765431,32;5273128;4897707;18401690;5085417,5;18401690;18401690;22065478;0;27281689
1890236;4771-4751;476 - 477;14;1996;0;12861383;6065470,5;0;0;365397;0;2206221;61300;88022;466310;345557;19729;161932;494596;101930;0;0;136171,5;3686202;1239672;39150541;6795912,5;87;0;13;74;69;1;157;0;0;10;3;45;29;37;32;1;0;93;64;1650444;610729;1800986;533230,04;1618305;2029494;4363710,04;11078468;9019892;26289158;10049180;26289158;26289158;31175368;1694573;39537243
1226806;4771-4751;476 - 477;14;1997;0;12913326;6270135;0;152326;60831;0;2865587;37456;11561;171495;55216;5571;137018;464519;6804;0;1855095;413305;1893033;690603;37361762,05;6643191;93;3;93;0;0;3;99;1;2;57;36;0;0;0;0;2;1;60;39;1859195;362617;2221812;284690,16;0;0;2506502,16;6585;9853;24463805;8219;24463805;24463805;31535585;592364;35044915
990117;4771-4751;476 - 477;14;2005;0;16624963;7834852;96;180155;29084;0;4480669;153323;46815;1964685;184086;42311;45410;52652;447603;0;0;207963;4427124;1993558;37073589,48;8790111;238;0;131;107;0;7;245;0;0;98;33;70;37;0;0;4;3;172;73;2492626;1104081;3155665;787050,76;0;1831568;5774283,76;21848303;21908679;20432592;21878491;20432592;20432592;28904327;2146628;37911309
989573;4771-4751;476 - 477;14;2008;0;11748690;3814442,5;0;0;184080;0;2054014;38757;47512;567067;172568;22171;74200;102865;101457;0;0;449751,5;4025734;1295050;36322906,77;7934247,5;151;0;1;150;0;1;152;0;0;0;1;115;35;0;0;0;1;115;37;156983;693563;175003;521265,32;0;3852748;4549016,32;0;0;0;0;24589595;24589595;29206973;1530734;36309946
1010350;4771-4751;476 - 477;14;1998;0;8284394;2634145;0;99920;168472;0;938643;44438;17173;794267;22596;70577;11549;45027;298653;0;0;122830;2613692;966459;35896543,95;5650249;118;0;69;49;0;6;124;0;0;40;29;30;19;0;0;4;2;74;50;1727216;502055;2053314;402769,28;0;826040;3282123,28;18072137;14751330;27596126;16411733,5;27596126;27596126;30760327;347709;34953328
